temperature,humidity,heat_index,pressure,datetime
22.43,71.02,22.43,1008.47,2025-02-22 11:28:01.258025
22.38,71.07,22.38,1008.52,2025-02-22 11:29:00.694073
22.47,70.71,22.47,1008.46,2025-02-22 11:30:00.130369
22.43,70.49,22.43,1008.47,2025-02-22 11:31:01.787569
22.4,70.46,22.4,1008.49,2025-02-22 11:32:01.243379
22.58,70.72,22.58,1008.4,2025-02-22 11:33:00.678030
22.51,70.56,22.51,1008.42,2025-02-22 11:34:00.114697
22.36,70.71,22.36,1008.35,2025-02-22 11:35:01.673634
22.29,70.9,22.29,1008.4,2025-02-22 11:36:01.113238
22.42,71.16,22.42,1008.37,2025-02-22 11:37:00.555762
22.4,71.06,22.4,1008.3,2025-02-22 11:38:02.115980
22.3,70.88,22.3,1008.3,2025-02-22 11:39:01.551152
22.42,70.82,22.42,1008.2,2025-02-22 11:40:00.988132
22.49,70.8,22.49,1008.27,2025-02-22 11:41:00.422597
22.27,71.97,22.27,1008.19,2025-02-22 11:42:01.986390
22.42,72.39,22.42,1008.15,2025-02-22 11:43:01.425081
22.27,74.47,22.27,1008.1,2025-02-22 11:44:00.862284
22.3,76.24,22.3,1008.07,2025-02-22 11:45:00.300869
22.36,74.72,22.36,1008.06,2025-02-22 11:46:01.858726
22.34,79.06,22.34,1007.99,2025-02-22 11:47:01.291380
22.29,77.15,22.29,1007.91,2025-02-22 11:48:00.729193
22.45,74.04,22.45,1007.89,2025-02-22 11:49:00.161975
22.27,75.23,22.27,1007.75,2025-02-22 11:50:01.723006
22.25,77.01,22.25,1007.75,2025-02-22 11:51:01.159940
22.32,82.87,22.32,1007.76,2025-02-22 11:52:00.593614
22.4,79.15,22.4,1007.73,2025-02-22 11:53:00.031188
22.27,74.96,22.27,1007.72,2025-02-22 11:54:01.586504
22.47,75.7,22.47,1007.74,2025-02-22 11:55:01.020545
22.47,74.0,22.47,1007.77,2025-02-22 11:56:00.459023
22.32,73.42,22.32,1007.77,2025-02-22 11:57:02.016913
22.3,74.88,22.3,1007.77,2025-02-22 11:58:01.454723
22.4,74.94,22.4,1007.76,2025-02-22 11:59:00.888303
22.34,74.25,22.34,1007.7,2025-02-22 12:00:00.322306
22.4,74.64,22.4,1007.75,2025-02-22 12:01:01.895055
22.36,74.63,22.36,1007.69,2025-02-22 12:02:01.336633
22.38,74.0,22.38,1007.7,2025-02-22 12:03:00.774698
22.29,74.73,22.29,1007.74,2025-02-22 12:04:00.208876
22.23,74.99,22.23,1007.79,2025-02-22 12:05:01.767133
22.34,74.97,22.34,1007.79,2025-02-22 12:06:01.206369
22.34,74.88,22.34,1007.83,2025-02-22 12:07:00.640202
22.3,74.46,22.3,1007.8,2025-02-22 12:08:00.162508
22.53,74.08,22.53,1007.79,2025-02-22 12:09:01.719920
22.49,73.36,22.49,1007.79,2025-02-22 12:10:01.156614
22.49,73.71,22.49,1007.82,2025-02-22 12:11:00.594409
22.54,73.79,22.54,1007.8,2025-02-22 12:12:00.029616
22.53,72.53,22.53,1007.78,2025-02-22 12:13:01.609477
22.36,75.34,22.36,1007.85,2025-02-22 12:14:01.040789
22.42,75.09,22.42,1007.85,2025-02-22 12:15:00.472562
22.12,74.68,22.12,1007.84,2025-02-22 12:16:02.031332
22.25,74.7,22.25,1007.86,2025-02-22 12:17:01.464530
22.17,73.68,22.17,1007.88,2025-02-22 12:18:00.897865
22.23,73.53,22.23,1007.86,2025-02-22 12:19:00.337126
22.21,74.61,22.21,1007.8,2025-02-22 12:20:01.901507
22.19,74.22,22.19,1007.87,2025-02-22 12:21:01.338894
22.08,73.67,22.08,1007.84,2025-02-22 12:22:00.776947
22.16,73.99,22.16,1007.78,2025-02-22 12:23:00.213930
22.25,74.31,22.25,1007.78,2025-02-22 12:24:01.768121
22.12,74.3,22.12,1007.75,2025-02-22 12:25:01.202221
22.14,75.2,22.14,1007.83,2025-02-22 12:26:00.664173
22.08,74.25,22.08,1007.71,2025-02-22 12:27:00.098727
22.01,74.99,22.01,1007.71,2025-02-22 12:28:01.656167
22.03,75.48,22.03,1007.76,2025-02-22 12:29:01.094417
21.9,76.2,21.9,1007.84,2025-02-22 12:30:00.530549
21.88,75.67,21.88,1007.69,2025-02-22 12:31:02.087836
22.08,75.47,22.08,1007.75,2025-02-22 12:32:01.521537
22.21,76.65,22.21,1007.61,2025-02-22 12:33:00.957556
22.21,75.07,22.21,1007.6,2025-02-22 12:34:00.399173
22.12,75.81,22.12,1007.59,2025-02-22 12:35:01.964291
22.23,75.96,22.23,1007.55,2025-02-22 12:36:01.403513
22.38,75.46,22.38,1007.52,2025-02-22 12:37:00.836848
22.43,75.3,22.43,1007.47,2025-02-22 12:38:00.275731
22.49,75.07,22.49,1007.54,2025-02-22 12:39:01.831741
22.23,75.15,22.23,1007.53,2025-02-22 12:40:01.268243
22.12,75.0,22.12,1007.51,2025-02-22 12:41:00.703352
22.23,75.44,22.23,1007.51,2025-02-22 12:42:00.138196
22.16,75.19,22.16,1007.45,2025-02-22 12:43:01.692894
21.99,76.77,21.99,1007.44,2025-02-22 12:44:01.129198
22.08,76.14,22.08,1007.47,2025-02-22 12:45:00.565554
22.23,76.16,22.23,1007.5,2025-02-22 12:46:00.001680
22.3,75.54,22.3,1007.47,2025-02-22 12:47:01.557684
22.32,75.8,22.32,1007.4,2025-02-22 12:48:00.998498
22.49,75.61,22.49,1007.38,2025-02-22 12:49:00.439830
22.45,75.52,22.45,1007.45,2025-02-22 12:50:01.997661
22.38,75.6,22.38,1007.4,2025-02-22 12:51:01.433150
22.47,74.57,22.47,1007.44,2025-02-22 12:52:00.866651
22.51,75.54,22.51,1007.39,2025-02-22 12:53:00.305250
22.66,75.24,22.66,1007.38,2025-02-22 12:54:01.864537
22.6,74.67,22.6,1007.38,2025-02-22 12:55:01.304391
22.49,74.75,22.49,1007.4,2025-02-22 12:56:00.739932
22.4,74.75,22.4,1007.34,2025-02-22 12:57:00.174882
22.45,74.91,22.45,1007.33,2025-02-22 12:58:01.735696
22.6,73.66,22.6,1007.28,2025-02-22 12:59:01.172391
22.38,74.38,22.38,1007.28,2025-02-22 13:00:00.660566
22.4,74.33,22.4,1007.23,2025-02-22 13:01:00.096222
22.4,74.14,22.4,1007.22,2025-02-22 13:02:01.652896
22.23,74.45,22.23,1007.21,2025-02-22 13:03:01.088987
22.16,74.35,22.16,1007.16,2025-02-22 13:04:00.526881
22.19,75.36,22.19,1007.22,2025-02-22 13:05:02.085766
22.14,74.86,22.14,1007.18,2025-02-22 13:06:01.521567
22.17,75.17,22.17,1007.21,2025-02-22 13:07:00.955421
22.3,74.84,22.3,1007.22,2025-02-22 13:08:00.424991
22.4,73.03,22.4,1007.24,2025-02-22 13:09:01.985657
22.38,74.94,22.38,1007.3,2025-02-22 13:10:01.424055
22.23,74.9,22.23,1007.24,2025-02-22 13:11:00.861442
22.3,74.34,22.3,1007.19,2025-02-22 13:12:00.296979
22.25,74.18,22.25,1007.21,2025-02-22 13:13:01.853804
22.36,74.1,22.36,1007.15,2025-02-22 13:14:01.291249
22.32,74.25,22.32,1007.12,2025-02-22 13:15:00.728666
22.17,74.22,22.17,1007.12,2025-02-22 13:16:00.166728
22.32,74.39,22.32,1007.17,2025-02-22 13:17:01.722079
22.16,73.09,22.16,1007.12,2025-02-22 13:18:01.158391
22.21,74.19,22.21,1007.13,2025-02-22 13:19:00.595463
22.25,74.56,22.25,1007.1,2025-02-22 13:20:00.031846
22.32,74.6,22.32,1007.06,2025-02-22 13:21:01.594272
22.23,73.91,22.23,1007.04,2025-02-22 13:22:01.031704
22.38,74.75,22.38,1007.04,2025-02-22 13:23:00.474901
22.36,74.48,22.36,1007.02,2025-02-22 13:24:02.037518
22.34,75.07,22.34,1006.95,2025-02-22 13:25:01.474195
22.34,74.52,22.34,1006.92,2025-02-22 13:26:00.913810
22.29,74.68,22.29,1006.85,2025-02-22 13:27:00.350043
22.3,74.94,22.3,1006.84,2025-02-22 13:28:01.907432
22.47,75.08,22.47,1006.83,2025-02-22 13:29:01.341182
22.38,74.75,22.38,1006.85,2025-02-22 13:30:00.779029
22.45,74.99,22.45,1006.81,2025-02-22 13:31:00.214297
22.29,74.93,22.29,1006.83,2025-02-22 13:32:01.775015
22.42,75.05,22.42,1006.81,2025-02-22 13:33:01.215738
22.4,74.75,22.4,1006.8,2025-02-22 13:34:00.656692
22.38,74.35,22.38,1006.76,2025-02-22 13:35:00.095479
22.34,74.76,22.34,1006.73,2025-02-22 13:36:01.650483
22.51,74.74,22.51,1006.68,2025-02-22 13:37:01.090227
22.58,74.54,22.58,1006.67,2025-02-22 13:38:00.522295
22.54,74.95,22.54,1006.66,2025-02-22 13:39:02.081042
22.4,74.44,22.4,1006.65,2025-02-22 13:40:01.524926
22.54,74.33,22.54,1006.62,2025-02-22 13:41:00.966758
22.66,74.66,22.66,1006.55,2025-02-22 13:42:00.403878
22.49,74.75,22.49,1006.55,2025-02-22 13:43:01.962053
22.56,74.44,22.56,1006.52,2025-02-22 13:44:01.400437
22.56,74.31,22.56,1006.51,2025-02-22 13:45:00.843155
22.51,74.35,22.51,1006.44,2025-02-22 13:46:00.277929
22.66,74.49,22.66,1006.41,2025-02-22 13:47:01.841111
22.6,74.26,22.6,1006.33,2025-02-22 13:48:01.277698
22.56,74.8,22.56,1006.35,2025-02-22 13:49:00.731870
22.62,74.31,22.62,1006.24,2025-02-22 13:50:00.173049
22.42,74.04,22.42,1006.26,2025-02-22 13:51:01.728457
22.8,74.38,22.8,1006.23,2025-02-22 13:52:01.167749
22.79,74.98,22.79,1006.22,2025-02-22 13:53:00.601862
22.62,74.37,22.62,1006.25,2025-02-22 13:54:00.038263
22.69,74.3,22.69,1006.27,2025-02-22 13:55:01.594884
22.56,73.99,22.56,1006.3,2025-02-22 13:56:01.029535
22.62,75.3,22.62,1006.24,2025-02-22 13:57:00.468785
22.49,74.31,22.49,1006.28,2025-02-22 13:58:02.030200
22.58,74.2,22.58,1006.24,2025-02-22 13:59:01.468529
22.64,73.9,22.64,1006.18,2025-02-22 14:00:00.907703
22.69,74.35,22.69,1006.15,2025-02-22 14:01:00.363875
22.58,74.23,22.58,1006.11,2025-02-22 14:02:01.923312
22.67,74.29,22.67,1006.1,2025-02-22 14:03:01.358536
22.62,74.15,22.62,1006.11,2025-02-22 14:04:00.794754
22.73,74.05,22.73,1006.05,2025-02-22 14:05:00.231092
22.56,74.17,22.56,1006.09,2025-02-22 14:06:01.798356
22.56,74.48,22.56,1006.02,2025-02-22 14:07:01.233582
22.6,74.39,22.6,1006.06,2025-02-22 14:08:00.667589
22.4,74.41,22.4,1006.03,2025-02-22 14:09:00.106321
22.56,74.12,22.56,1006.0,2025-02-22 14:10:01.668458
22.75,73.81,22.75,1006.01,2025-02-22 14:11:01.104856
22.67,74.01,22.67,1005.92,2025-02-22 14:12:00.540607
22.56,74.66,22.56,1005.97,2025-02-22 14:13:02.095692
22.58,74.75,22.58,1005.93,2025-02-22 14:14:01.536974
22.66,74.67,22.66,1005.92,2025-02-22 14:15:00.972099
22.67,74.53,22.67,1005.89,2025-02-22 14:16:00.408703
22.58,74.44,22.58,1005.92,2025-02-22 14:17:01.966710
22.73,74.78,22.73,1005.89,2025-02-22 14:18:01.473597
22.69,74.42,22.69,1005.91,2025-02-22 14:19:00.907325
22.62,74.37,22.62,1005.94,2025-02-22 14:20:00.344132
22.64,73.75,22.64,1005.93,2025-02-22 14:21:01.902930
22.67,74.71,22.67,1005.94,2025-02-22 14:22:01.343806
22.56,74.51,22.56,1005.99,2025-02-22 14:23:00.777384
22.49,75.18,22.49,1005.95,2025-02-22 14:24:00.213284
22.67,74.91,22.67,1005.95,2025-02-22 14:25:01.798120
22.54,75.26,22.54,1005.97,2025-02-22 14:26:01.234946
22.67,75.15,22.67,1005.99,2025-02-22 14:27:00.671548
22.53,75.9,22.53,1005.94,2025-02-22 14:28:00.111202
22.36,75.87,22.36,1005.96,2025-02-22 14:29:01.667529
22.47,75.96,22.47,1006.01,2025-02-22 14:30:01.122625
22.51,76.1,22.51,1006.01,2025-02-22 14:31:00.561684
22.58,76.03,22.58,1005.95,2025-02-22 14:32:02.122308
22.62,75.87,22.62,1005.99,2025-02-22 14:33:01.560187
22.54,76.22,22.54,1006.0,2025-02-22 14:34:00.999203
22.51,76.67,22.51,1006.02,2025-02-22 14:35:00.432667
22.53,76.43,22.53,1005.99,2025-02-22 14:36:02.013956
22.47,76.12,22.47,1006.01,2025-02-22 14:37:01.453707
22.4,76.35,22.4,1006.03,2025-02-22 14:38:00.890346
22.06,77.12,22.06,1006.03,2025-02-22 14:39:00.323831
21.93,77.54,21.93,1006.0,2025-02-22 14:40:01.878660
21.92,77.7,21.92,1006.02,2025-02-22 14:41:01.313894
22.03,77.59,22.03,1006.0,2025-02-22 14:42:00.748056
22.12,77.62,22.12,1005.99,2025-02-22 14:43:00.189368
22.12,77.37,22.12,1005.96,2025-02-22 14:44:01.744358
22.38,77.23,22.38,1005.91,2025-02-22 14:45:01.179161
22.3,76.84,22.3,1005.98,2025-02-22 14:46:00.611882
22.21,76.84,22.21,1005.94,2025-02-22 14:47:00.044830
22.29,77.02,22.29,1006.02,2025-02-22 14:48:01.599719
22.43,77.61,22.43,1005.94,2025-02-22 14:49:01.036528
22.29,77.13,22.29,1006.02,2025-02-22 14:50:00.471461
22.3,76.94,22.3,1006.0,2025-02-22 14:51:02.028808
22.23,77.3,22.23,1005.99,2025-02-22 14:52:01.467507
22.25,76.98,22.25,1006.02,2025-02-22 14:53:00.900019
22.32,77.25,22.32,1006.01,2025-02-22 14:54:00.337549
22.62,76.65,22.62,1005.97,2025-02-22 14:55:01.894919
22.4,76.02,22.4,1005.96,2025-02-22 14:56:01.328945
22.62,75.64,22.62,1005.95,2025-02-22 14:57:00.761508
22.56,75.44,22.56,1006.01,2025-02-22 14:58:00.198288
22.54,75.5,22.54,1006.0,2025-02-22 14:59:01.760129
22.6,76.52,22.6,1005.95,2025-02-22 15:00:01.196596
22.62,75.82,22.62,1005.96,2025-02-22 15:01:00.708726
22.56,75.51,22.56,1005.91,2025-02-22 15:02:00.143145
22.4,75.87,22.4,1005.91,2025-02-22 15:03:01.700679
22.49,76.09,22.49,1005.93,2025-02-22 15:04:01.136409
22.34,75.8,22.34,1005.92,2025-02-22 15:05:00.571026
22.47,75.92,22.47,1005.97,2025-02-22 15:06:00.006313
22.36,75.86,22.36,1005.9,2025-02-22 15:07:01.564234
22.42,75.99,22.42,1005.92,2025-02-22 15:08:00.998850
22.42,75.76,22.42,1005.99,2025-02-22 15:09:00.450704
22.21,76.02,22.21,1005.97,2025-02-22 15:10:02.006754
22.36,76.25,22.36,1005.96,2025-02-22 15:11:01.466067
22.32,75.99,22.32,1006.02,2025-02-22 15:12:00.903993
22.23,76.11,22.23,1006.05,2025-02-22 15:13:00.340096
22.4,75.46,22.4,1006.05,2025-02-22 15:14:01.897055
22.25,76.14,22.25,1006.11,2025-02-22 15:15:01.332323
22.36,75.63,22.36,1006.17,2025-02-22 15:16:00.769250
22.42,75.43,22.42,1006.14,2025-02-22 15:17:00.205651
22.21,75.79,22.21,1006.15,2025-02-22 15:18:01.761912
22.36,75.56,22.36,1006.16,2025-02-22 15:19:01.193743
22.3,75.8,22.3,1006.13,2025-02-22 15:20:00.626525
22.29,75.72,22.29,1006.11,2025-02-22 15:21:00.058946
22.25,75.61,22.25,1006.03,2025-02-22 15:22:01.618659
22.21,75.89,22.21,1006.03,2025-02-22 15:23:01.055645
22.3,75.52,22.3,1006.07,2025-02-22 15:24:00.489498
22.06,76.43,22.06,1006.04,2025-02-22 15:25:02.043408
22.05,75.94,22.05,1006.12,2025-02-22 15:26:01.483392
22.21,75.99,22.21,1006.06,2025-02-22 15:27:00.921511
22.1,76.21,22.1,1006.07,2025-02-22 15:28:00.363462
22.03,75.42,22.03,1006.08,2025-02-22 15:29:01.923184
22.16,76.28,22.16,1006.05,2025-02-22 15:30:01.358231
22.36,75.81,22.36,1006.01,2025-02-22 15:31:00.794208
22.34,76.26,22.34,1005.99,2025-02-22 15:32:00.231612
22.34,75.88,22.34,1006.02,2025-02-22 15:33:01.788902
22.25,75.81,22.25,1006.06,2025-02-22 15:34:01.222549
22.43,76.08,22.43,1006.07,2025-02-22 15:35:00.657775
22.29,75.45,22.29,1006.1,2025-02-22 15:36:00.095307
22.49,75.31,22.49,1006.09,2025-02-22 15:37:01.656294
22.56,74.68,22.56,1006.12,2025-02-22 15:38:01.089275
22.51,75.31,22.51,1006.19,2025-02-22 15:39:00.529466
22.62,75.46,22.62,1006.12,2025-02-22 15:40:02.088553
22.45,75.55,22.45,1006.14,2025-02-22 15:41:01.522821
22.54,75.13,22.54,1006.18,2025-02-22 15:42:00.957104
22.66,75.17,22.66,1006.18,2025-02-22 15:43:00.395201
22.54,75.06,22.54,1006.23,2025-02-22 15:44:01.954517
22.6,75.11,22.6,1006.2,2025-02-22 15:45:01.389722
22.75,75.12,22.75,1006.16,2025-02-22 15:46:00.822809
22.82,74.1,22.82,1006.19,2025-02-22 15:47:00.260828
22.86,74.49,22.86,1006.17,2025-02-22 15:48:01.880587
22.86,74.55,22.86,1006.26,2025-02-22 15:49:01.333160
22.75,73.92,22.75,1006.21,2025-02-22 15:50:00.767311
22.9,74.51,22.9,1006.26,2025-02-22 15:51:00.200520
22.84,74.22,22.84,1006.22,2025-02-22 15:52:01.758275
22.99,74.19,22.99,1006.24,2025-02-22 15:53:01.244886
22.93,74.25,22.93,1006.17,2025-02-22 15:54:00.680044
23.01,74.15,23.01,1006.18,2025-02-22 15:55:00.116592
22.91,74.46,22.91,1006.23,2025-02-22 15:56:01.674471
22.91,74.37,22.91,1006.13,2025-02-22 15:57:01.109238
22.97,73.96,22.97,1006.11,2025-02-22 15:58:00.539584
22.82,75.03,22.82,1006.09,2025-02-22 15:59:02.098697
23.04,74.1,23.04,1006.07,2025-02-22 16:00:01.592843
22.95,74.25,22.95,1006.05,2025-02-22 16:01:01.027980
22.91,74.19,22.91,1006.09,2025-02-22 16:02:00.459280
22.84,74.16,22.84,1006.13,2025-02-22 16:03:02.012710
22.97,74.37,22.97,1006.08,2025-02-22 16:04:01.446108
22.86,74.21,22.86,1006.19,2025-02-22 16:05:00.878360
22.95,74.67,22.95,1006.15,2025-02-22 16:06:00.313679
22.97,74.26,22.97,1006.22,2025-02-22 16:07:01.871659
22.91,74.97,22.91,1006.24,2025-02-22 16:08:01.304200
22.86,74.17,22.86,1006.26,2025-02-22 16:09:00.736096
22.97,73.99,22.97,1006.33,2025-02-22 16:10:00.170242
23.04,74.12,23.04,1006.3,2025-02-22 16:11:01.726018
22.86,74.74,22.86,1006.39,2025-02-22 16:12:01.159579
22.97,74.38,22.97,1006.39,2025-02-22 16:13:00.591764
22.97,74.39,22.97,1006.5,2025-02-22 16:14:00.023762
22.97,74.74,22.97,1006.5,2025-02-22 16:15:01.583432
22.93,73.94,22.93,1006.52,2025-02-22 16:16:01.019260
22.99,73.95,22.99,1006.53,2025-02-22 16:17:00.456375
22.9,74.02,22.9,1006.54,2025-02-22 16:18:02.015698
22.9,73.83,22.9,1006.56,2025-02-22 16:19:01.454109
23.01,74.06,23.01,1006.62,2025-02-22 16:20:00.885344
23.06,73.98,23.06,1006.54,2025-02-22 16:21:00.317600
23.01,73.57,23.01,1006.56,2025-02-22 16:22:01.873087
23.03,74.24,23.03,1006.55,2025-02-22 16:23:01.306111
23.01,73.89,23.01,1006.62,2025-02-22 16:24:00.762819
23.01,73.71,23.01,1006.57,2025-02-22 16:25:00.212918
23.06,73.92,23.06,1006.58,2025-02-22 16:26:01.765968
23.01,74.19,23.01,1006.6,2025-02-22 16:27:01.198058
22.93,74.88,22.93,1006.64,2025-02-22 16:28:00.629735
23.01,74.21,23.01,1006.67,2025-02-22 16:29:00.063192
23.12,74.66,23.12,1006.62,2025-02-22 16:30:01.619155
22.84,75.28,22.84,1006.71,2025-02-22 16:31:01.050013
22.88,74.9,22.88,1006.66,2025-02-22 16:32:00.482901
22.9,75.44,22.9,1006.75,2025-02-22 16:33:02.037800
22.77,75.68,22.77,1006.74,2025-02-22 16:34:01.551229
22.86,75.32,22.86,1006.72,2025-02-22 16:35:00.985386
22.99,75.85,22.99,1006.75,2025-02-22 16:36:00.421299
22.95,75.48,22.95,1006.72,2025-02-22 16:37:01.979422
22.9,75.51,22.9,1006.77,2025-02-22 16:38:01.417579
22.93,75.7,22.93,1006.74,2025-02-22 16:39:00.851655
23.06,75.66,23.06,1006.81,2025-02-22 16:40:00.283753
22.91,75.6,22.91,1006.82,2025-02-22 16:41:01.837755
22.97,75.79,22.97,1006.83,2025-02-22 16:42:01.270687
22.9,75.48,22.9,1006.91,2025-02-22 16:43:00.698008
23.01,75.59,23.01,1006.83,2025-02-22 16:44:00.134645
23.01,75.38,23.01,1006.92,2025-02-22 16:45:01.692916
23.04,75.42,23.04,1006.88,2025-02-22 16:46:01.124551
22.9,75.8,22.9,1006.95,2025-02-22 16:47:00.562087
22.91,75.81,22.91,1006.95,2025-02-22 16:48:02.120585
22.88,75.78,22.88,1006.98,2025-02-22 16:49:01.557708
22.93,75.79,22.93,1007.02,2025-02-22 16:50:00.995671
22.84,76.14,22.84,1007.0,2025-02-22 16:51:00.429842
22.82,76.5,22.82,1007.03,2025-02-22 16:52:01.994505
22.93,75.96,22.93,1007.02,2025-02-22 16:53:01.449633
22.99,75.18,22.99,1007.07,2025-02-22 16:54:00.883959
22.88,75.27,22.88,1007.08,2025-02-22 16:55:00.319302
23.1,75.3,23.1,1007.07,2025-02-22 16:56:01.879210
23.08,75.45,23.08,1007.1,2025-02-22 16:57:01.316638
23.03,74.96,23.03,1007.15,2025-02-22 16:58:00.751318
22.99,75.56,22.99,1007.15,2025-02-22 16:59:00.187974
23.16,74.72,23.16,1007.17,2025-02-22 17:00:01.748126
23.1,74.87,23.1,1007.21,2025-02-22 17:01:01.183894
23.1,74.51,23.1,1007.16,2025-02-22 17:02:00.622660
23.19,74.75,23.19,1007.19,2025-02-22 17:03:00.059098
23.14,74.47,23.14,1007.18,2025-02-22 17:04:01.633991
23.16,74.35,23.16,1007.15,2025-02-22 17:05:01.070290
23.04,74.79,23.04,1007.17,2025-02-22 17:06:00.505785
23.03,73.9,23.03,1007.23,2025-02-22 17:07:02.062300
23.23,73.52,23.23,1007.23,2025-02-22 17:08:01.500646
23.17,74.07,23.17,1007.28,2025-02-22 17:09:00.934785
23.23,73.98,23.23,1007.31,2025-02-22 17:10:00.372919
23.16,74.26,23.16,1007.35,2025-02-22 17:11:01.930627
23.25,74.58,23.25,1007.36,2025-02-22 17:12:01.365369
23.06,74.12,23.06,1007.39,2025-02-22 17:13:00.802503
23.19,73.78,23.19,1007.49,2025-02-22 17:14:00.240208
23.23,73.76,23.23,1007.43,2025-02-22 17:15:01.795488
23.14,73.37,23.14,1007.42,2025-02-22 17:16:01.230716
23.01,73.62,23.01,1007.47,2025-02-22 17:17:00.670859
23.08,73.99,23.08,1007.45,2025-02-22 17:18:00.106604
23.17,74.26,23.17,1007.46,2025-02-22 17:19:01.667174
23.16,73.4,23.16,1007.47,2025-02-22 17:20:01.100826
23.06,73.81,23.06,1007.54,2025-02-22 17:21:00.534114
23.03,73.91,23.03,1007.46,2025-02-22 17:22:02.090382
23.14,73.97,23.14,1007.51,2025-02-22 17:23:01.527528
23.1,74.43,23.1,1007.54,2025-02-22 17:24:00.962639
23.17,73.86,23.17,1007.6,2025-02-22 17:25:00.403363
22.97,73.96,22.97,1007.57,2025-02-22 17:26:01.961667
22.97,73.8,22.97,1007.56,2025-02-22 17:27:01.393391
22.93,73.97,22.93,1007.6,2025-02-22 17:28:00.827431
22.91,74.13,22.91,1007.6,2025-02-22 17:29:00.262272
22.88,74.18,22.88,1007.65,2025-02-22 17:30:01.814231
22.88,73.78,22.88,1007.6,2025-02-22 17:31:01.249829
22.95,73.73,22.95,1007.63,2025-02-22 17:32:00.688567
22.86,73.88,22.86,1007.69,2025-02-22 17:33:00.123296
22.93,74.19,22.93,1007.7,2025-02-22 17:34:01.682199
22.9,73.85,22.9,1007.65,2025-02-22 17:35:01.118054
22.91,74.05,22.91,1007.67,2025-02-22 17:36:00.551996
22.93,74.58,22.93,1007.67,2025-02-22 17:37:02.107503
22.99,73.86,22.99,1007.71,2025-02-22 17:38:01.545534
22.93,73.96,22.93,1007.73,2025-02-22 17:39:00.984474
22.95,73.99,22.95,1007.65,2025-02-22 17:40:00.422714
22.93,73.99,22.93,1007.68,2025-02-22 17:41:01.982559
22.99,73.88,22.99,1007.66,2025-02-22 17:42:01.415628
23.06,73.9,23.06,1007.64,2025-02-22 17:43:00.847923
22.86,74.48,22.86,1007.58,2025-02-22 17:44:00.280637
23.04,73.59,23.04,1007.65,2025-02-22 17:45:01.836750
22.9,74.02,22.9,1007.65,2025-02-22 17:46:01.271751
22.95,74.25,22.95,1007.67,2025-02-22 17:47:00.705176
22.95,74.4,22.95,1007.72,2025-02-22 17:48:00.137344
22.99,74.02,22.99,1007.72,2025-02-22 17:49:01.691530
22.93,74.81,22.93,1007.71,2025-02-22 17:50:01.125658
23.04,74.9,23.04,1007.77,2025-02-22 17:51:00.561204
22.97,74.62,22.97,1007.8,2025-02-22 17:52:02.121516
22.97,74.41,22.97,1007.77,2025-02-22 17:53:01.559412
23.03,75.23,23.03,1007.8,2025-02-22 17:54:00.996973
23.06,74.19,23.06,1007.82,2025-02-22 17:55:00.434043
23.1,74.33,23.1,1007.83,2025-02-22 17:56:01.993509
23.06,74.48,23.06,1007.88,2025-02-22 17:57:01.429629
22.99,73.89,22.99,1007.85,2025-02-22 17:58:00.862257
23.06,74.34,23.06,1007.94,2025-02-22 17:59:00.296812
23.04,73.99,23.04,1007.92,2025-02-22 18:00:01.854208
23.12,74.07,23.12,1007.89,2025-02-22 18:01:01.291168
23.08,74.19,23.08,1007.93,2025-02-22 18:02:00.727133
23.12,74.41,23.12,1007.9,2025-02-22 18:03:00.162310
23.14,74.32,23.14,1007.92,2025-02-22 18:04:01.717570
23.06,73.95,23.06,1007.87,2025-02-22 18:05:01.154215
23.1,73.91,23.1,1007.89,2025-02-22 18:06:00.587039
23.16,73.97,23.16,1007.89,2025-02-22 18:07:00.026163
22.9,73.7,22.9,1007.84,2025-02-22 18:08:01.580621
23.14,74.12,23.14,1007.87,2025-02-22 18:09:01.014008
23.08,73.85,23.08,1007.87,2025-02-22 18:10:00.447555
23.01,73.94,23.01,1007.83,2025-02-22 18:11:02.004106
23.12,73.94,23.12,1007.79,2025-02-22 18:12:01.435891
23.27,73.6,23.27,1007.83,2025-02-22 18:13:00.869302
23.08,74.46,23.08,1007.82,2025-02-22 18:14:00.303451
23.1,74.08,23.1,1007.82,2025-02-22 18:15:01.896209
23.03,73.85,23.03,1007.79,2025-02-22 18:16:01.329367
23.19,73.64,23.19,1007.82,2025-02-22 18:17:00.767966
23.16,74.03,23.16,1007.85,2025-02-22 18:18:00.204127
22.91,73.84,22.91,1007.88,2025-02-22 18:19:01.762452
23.21,73.43,23.21,1007.84,2025-02-22 18:20:01.203001
22.88,73.62,22.88,1007.92,2025-02-22 18:21:00.656256
23.08,73.25,23.08,1007.91,2025-02-22 18:22:00.093526
23.14,73.49,23.14,1007.85,2025-02-22 18:23:01.675680
23.16,73.66,23.16,1007.93,2025-02-22 18:24:01.109498
23.04,73.7,23.04,1007.94,2025-02-22 18:25:00.545622
22.93,73.66,22.93,1007.99,2025-02-22 18:26:02.100784
23.14,73.2,23.14,1007.95,2025-02-22 18:27:01.533994
22.99,72.88,22.99,1008.04,2025-02-22 18:28:00.968466
23.25,73.8,23.25,1007.97,2025-02-22 18:29:00.403237
23.01,73.57,23.01,1008.0,2025-02-22 18:30:01.961257
